ProductID,SKUCode,ProductName,ShortDescription,Category,SubCategory,Department,Brand,ModelNumber,Color,Size,Weight,UnitOfMeasure,SupplierID,SupplierName,CountryOfOrigin,CostPrice,MRP,StandardSellingPrice,TaxPercent,ReorderLevel,LaunchDate,ProductStatus
P11869,5BESPWNA,Lenovo Snacks 1869,Lenovo Snacks high quality product,Grocery,Snacks,FMCG,Lenovo,M-6677,Red,M,4.39,Piece,S998,Supplier_4,Germany,3556.99,5316.03,4491.68,12,193,01-03-2025,Active
P11870,LJZCU576,Adidas Accessory 1870,Adidas Accessory high quality product,Electronics,Accessory,Electronics,Adidas,M-3565,Green,L,8.2,Piece,S893,Supplier_31,Vietnam,4807.51,6413.06,5134.17,5,63,09-02-2024,Active
P11871,EQZTKIBP,Lenovo Accessory 1871,Lenovo Accessory high quality product,Electronics,Accessory,Fashion,Lenovo,M-5724,Gray,S,9.57,Piece,S143,Supplier_22,Vietnam,620.08,727.28,757.89,5,134,25-06-2025,Active
P11872,ZFRCYKB3,Apple Bag 1872,Apple Bag high quality product,Accessories,Bag,Electronics,Apple,M-9718,Green,S,5.14,Piece,S793,Supplier_19,Vietnam,570.43,822.78,608.72,18,178,26-07-2024,Active
P11873,HNJZMJTB,Lenovo Watch 1873,Lenovo Watch high quality product,Accessories,Watch,FMCG,Lenovo,M-8305,White,M,8.62,Piece,S665,Supplier_45,China,3966.14,5120.61,4516.94,5,164,23-03-2024,Active
P11874,LJCBK13T,Apple Sunglasses 1874,Apple Sunglasses high quality product,Accessories,Sunglasses,Electronics,Apple,M-3529,Black,NA,9.75,Piece,S997,Supplier_1,Vietnam,1925.05,2392.14,2337.07,18,131,05-12-2025,Active
P11875,VZQPPRRD,HP Tablet 1875,HP Tablet high quality product,Electronics,Tablet,Electronics,HP,M-7362,Gray,S,0.3,Piece,S994,Supplier_43,China,1027.61,1307.4,1259.66,12,181,20-07-2025,Active
P11876,PYUOLEHJ,Nestle Household 1876,Nestle Household high quality product,Grocery,Household,FMCG,Nestle,M-2121,Gray,L,4.16,Piece,S354,Supplier_32,India,497.7,620.71,602.09,18,171,25-04-2025,Active
P11877,8RZHOOQM,Nike Men 1877,Nike Men high quality product,Clothing,Men,Electronics,Nike,M-6830,Gray,M,9.42,Piece,S964,Supplier_38,India,2648.25,3299.72,3389.7,18,37,12-12-2024,Active
P11878,IEOVN6EP,Nike Laptop 1878,Nike Laptop high quality product,Electronics,Laptop,FMCG,Nike,M-2586,White,L,4.5,Piece,S164,Supplier_10,USA,367.6,506.38,434.1,5,64,19-01-2026,Active
P11879,O305FZ45,Nike Accessory 1879,Nike Accessory high quality product,Electronics,Accessory,Fashion,Nike,M-1840,Red,S,4.51,Piece,S690,Supplier_31,Vietnam,1659.27,2237.35,1840.88,5,88,21-11-2024,Active
P11880,KOIVU4XL,Apple Laptop 1880,Apple Laptop high quality product,Electronics,Laptop,FMCG,Apple,M-3381,Red,XL,9.07,Piece,S339,Supplier_28,Vietnam,4747.19,5812.9,5897.8,5,158,05-07-2025,Active
P11881,PDUZ69E2,Lenovo Laptop 1881,Lenovo Laptop high quality product,Electronics,Laptop,Electronics,Lenovo,M-5189,White,NA,7.56,Piece,S556,Supplier_44,Germany,2150.5,2479.86,2669.42,18,35,30-07-2024,Active
P11882,2TQ1MZ19,Adidas Men 1882,Adidas Men high quality product,Clothing,Men,Fashion,Adidas,M-6021,Green,NA,3.6,Piece,S957,Supplier_10,India,947.29,1358.4,1112.11,18,178,25-01-2025,Active
P11883,S32HQ994,Lenovo Men 1883,Lenovo Men high quality product,Clothing,Men,Fashion,Lenovo,M-2182,Green,S,8.14,Piece,S405,Supplier_29,India,4941.48,6943.61,6112.17,18,175,20-11-2023,Active
P11884,WIZ0L4TS,Dell Women 1884,Dell Women high quality product,Clothing,Women,FMCG,Dell,M-6601,Black,S,6.3,Piece,S909,Supplier_43,Germany,132.24,178.14,145.78,12,185,17-05-2025,Active
P11885,G241P2UH,Dell Women 1885,Dell Women high quality product,Clothing,Women,Fashion,Dell,M-3381,Black,S,3.5,Piece,S790,Supplier_33,Vietnam,1984.56,2842.37,2528.3,12,90,25-11-2025,Active
P11886,9N3AHL9Z,Apple Laptop 1886,Apple Laptop high quality product,Electronics,Laptop,Electronics,Apple,M-2985,Black,M,2.65,Piece,S385,Supplier_2,Vietnam,4824.29,5361.25,6049.3,12,118,10-04-2025,Active
P11887,SIRUVZ84,Dell Kids 1887,Dell Kids high quality product,Clothing,Kids,Fashion,Dell,M-1238,Red,NA,9.9,Piece,S199,Supplier_33,Germany,3070.51,4465.1,3469.02,18,118,05-09-2024,Active
P11888,J0UYM0GU,HP Women 1888,HP Women high quality product,Clothing,Women,Fashion,HP,M-4694,Gray,M,1.18,Piece,S297,Supplier_48,Vietnam,4774.81,7105.98,6101.16,18,66,13-06-2024,Active
P11889,KSDRD6JU,Dell Laptop 1889,Dell Laptop high quality product,Electronics,Laptop,FMCG,Dell,M-6253,White,NA,3.8,Piece,S459,Supplier_25,Germany,433.93,625.94,508.18,5,188,09-10-2023,Active
P11890,AK2JF4VH,Puma Household 1890,Puma Household high quality product,Grocery,Household,FMCG,Puma,M-7943,Green,XL,7.21,Piece,S753,Supplier_17,Vietnam,4827.4,5805.25,6189.25,12,108,15-08-2024,Active
P11891,66ZGXNOD,Samsung Beverages 1891,Samsung Beverages high quality product,Grocery,Beverages,FMCG,Samsung,M-3720,Blue,S,3.32,Piece,S112,Supplier_22,India,1987.88,2702.99,2448.14,12,158,15-06-2023,Active
P11892,CIZAKBJH,HP Kids 1892,HP Kids high quality product,Clothing,Kids,Electronics,HP,M-1094,Black,L,4.82,Piece,S374,Supplier_6,USA,1016.87,1459,1085.52,12,13,29-09-2024,Active
P11893,UDGJK76X,Adidas Men 1893,Adidas Men high quality product,Clothing,Men,Fashion,Adidas,M-9322,Black,XL,6.56,Piece,S587,Supplier_2,Vietnam,3003.17,3728.84,3813.84,18,187,16-03-2025,Active
P11894,869F5OPS,Adidas Beverages 1894,Adidas Beverages high quality product,Grocery,Beverages,FMCG,Adidas,M-5762,Green,XL,2.52,Piece,S862,Supplier_10,Vietnam,3827.88,5091.64,4732.17,18,23,26-11-2025,Active
P11895,FM9OO3HD,Lenovo Men 1895,Lenovo Men high quality product,Clothing,Men,Fashion,Lenovo,M-6948,Red,NA,6.75,Piece,S970,Supplier_42,India,4029.18,5411.61,4656.17,12,48,29-02-2024,Active
P11896,MV1SLMZY,Lenovo Men 1896,Lenovo Men high quality product,Clothing,Men,Fashion,Lenovo,M-2030,White,L,7.15,Piece,S408,Supplier_22,Vietnam,4929.48,6600.46,6317.14,12,149,28-08-2024,Active
P11897,YLMYV6VD,Dell Men 1897,Dell Men high quality product,Clothing,Men,Fashion,Dell,M-1632,Blue,S,6,Piece,S776,Supplier_5,Vietnam,508.47,712.48,540.96,12,178,20-09-2023,Active
P11898,H265LJ97,Dell Watch 1898,Dell Watch high quality product,Accessories,Watch,Electronics,Dell,M-6325,Blue,NA,8.52,Piece,S465,Supplier_18,Germany,1761.09,2081.63,2043.01,5,94,12-02-2024,Active
P11899,RIS1HE38,HP Men 1899,HP Men high quality product,Clothing,Men,Electronics,HP,M-7662,Gray,XL,0.6,Piece,S943,Supplier_16,Germany,3737.47,4407.61,4202.45,12,27,24-08-2024,Active
P11900,Y6KMUJIH,HP Sunglasses 1900,HP Sunglasses high quality product,Accessories,Sunglasses,FMCG,HP,M-1621,Green,NA,9.98,Piece,S189,Supplier_31,India,3934.88,5764.76,4548.1,18,194,10-08-2023,Active
P11901,HPLTIZRF,Lenovo Laptop 1901,Lenovo Laptop high quality product,Electronics,Laptop,FMCG,Lenovo,M-8406,Gray,L,4.87,Piece,S965,Supplier_35,China,4500.09,5740.89,4886.6,18,40,11-01-2025,Active
P11902,TE9MCLIV,Puma Tablet 1902,Puma Tablet high quality product,Electronics,Tablet,Fashion,Puma,M-2017,Green,XL,6.02,Piece,S809,Supplier_11,Germany,552.36,773.19,687.34,12,84,02-05-2024,Active
P11903,FMBT1LEU,Samsung Household 1903,Samsung Household high quality product,Grocery,Household,FMCG,Samsung,M-5248,Blue,M,7.2,Piece,S926,Supplier_4,Germany,1280.1,1446.79,1637.96,12,42,18-12-2023,Active
P11904,JU0340GW,Dell Laptop 1904,Dell Laptop high quality product,Electronics,Laptop,FMCG,Dell,M-6621,Black,M,1.41,Piece,S677,Supplier_41,China,2626.99,3531.71,3273.06,5,43,09-07-2023,Active
P11905,FILP0THU,Samsung Household 1905,Samsung Household high quality product,Grocery,Household,FMCG,Samsung,M-4805,White,M,7.92,Piece,S954,Supplier_20,USA,4254.31,5200.91,4534.75,5,38,01-09-2023,Active
P11906,QGL1R57Z,Apple Kids 1906,Apple Kids high quality product,Clothing,Kids,FMCG,Apple,M-8242,Black,L,7.61,Piece,S480,Supplier_33,USA,2732.2,3055.23,3074.93,12,142,27-04-2024,Active
P11907,6UCMNZB6,HP Beverages 1907,HP Beverages high quality product,Grocery,Beverages,FMCG,HP,M-3483,White,XL,2.74,Piece,S400,Supplier_44,USA,3498.15,4377.75,4049.73,5,121,15-03-2025,Active
P11908,MXPY1NAT,Sony Household 1908,Sony Household high quality product,Grocery,Household,Electronics,Sony,M-2686,Black,NA,1.51,Piece,S691,Supplier_6,USA,4476.17,6226.88,4908.22,12,81,06-06-2025,Active
P11909,OJ8YU123,Nike Kids 1909,Nike Kids high quality product,Clothing,Kids,FMCG,Nike,M-2455,Red,XL,7.2,Piece,S440,Supplier_50,China,1971.09,2245.31,2521.26,18,41,11-01-2024,Active
P11910,NUICAMGI,Apple Bag 1910,Apple Bag high quality product,Accessories,Bag,Electronics,Apple,M-2271,Red,XL,5.43,Piece,S149,Supplier_17,USA,3822.25,5405.76,4271.57,5,38,30-05-2024,Active
P11911,IKU4YE2H,Adidas Bag 1911,Adidas Bag high quality product,Accessories,Bag,Fashion,Adidas,M-4422,Green,XL,3.5,Piece,S719,Supplier_50,Vietnam,1393.29,1596.82,1646.26,5,99,04-07-2025,Active
P11912,LE9T4615,Lenovo Accessory 1912,Lenovo Accessory high quality product,Electronics,Accessory,FMCG,Lenovo,M-8281,Gray,M,7.59,Piece,S330,Supplier_31,Vietnam,2799.33,3429.03,3291.41,5,189,14-11-2024,Active
P11913,EUCKDCHV,HP Household 1913,HP Household high quality product,Grocery,Household,FMCG,HP,M-7695,Gray,M,7.37,Piece,S555,Supplier_37,China,4441.72,5649.89,5645.68,5,173,26-12-2024,Active
P11914,YZOMR507,Samsung Kids 1914,Samsung Kids high quality product,Clothing,Kids,Fashion,Samsung,M-8140,White,XL,0.61,Piece,S324,Supplier_20,USA,369.93,414.01,395.53,5,130,22-07-2023,Active
P11915,NJLWSTY5,HP Snacks 1915,HP Snacks high quality product,Grocery,Snacks,Fashion,HP,M-8186,White,M,2.57,Piece,S558,Supplier_25,China,2674.47,3564.04,2826.21,5,180,13-09-2024,Active
P11916,86NSUOVV,Nestle Men 1916,Nestle Men high quality product,Clothing,Men,Electronics,Nestle,M-4135,White,M,4.15,Piece,S274,Supplier_10,Vietnam,3489.59,5224.36,4419.88,5,61,05-03-2024,Active
P11917,SRHSIUPR,Sony Snacks 1917,Sony Snacks high quality product,Grocery,Snacks,Electronics,Sony,M-8927,Blue,M,3.17,Piece,S928,Supplier_32,India,2378.07,3054.87,2763.97,18,69,10-11-2023,Active
P11918,VQOUOAFV,Lenovo Accessory 1918,Lenovo Accessory high quality product,Electronics,Accessory,Electronics,Lenovo,M-2657,Gray,S,5.8,Piece,S270,Supplier_28,Vietnam,3010.73,4137.12,3276.06,12,195,11-07-2024,Active
P11919,5RYJY6UM,Samsung Snacks 1919,Samsung Snacks high quality product,Grocery,Snacks,Fashion,Samsung,M-9719,Gray,S,8.38,Piece,S472,Supplier_41,USA,586.02,850.62,618.21,18,48,29-08-2024,Active
P11920,IKHJREL9,Samsung Bag 1920,Samsung Bag high quality product,Accessories,Bag,FMCG,Samsung,M-1304,Black,S,3.11,Piece,S778,Supplier_43,Germany,4317.91,6227.15,5195.86,5,109,12-09-2023,Active
P11921,4YSVV9ND,Apple Sunglasses 1921,Apple Sunglasses high quality product,Accessories,Sunglasses,Fashion,Apple,M-9746,Black,NA,6.72,Piece,S451,Supplier_38,China,4483.81,5911.77,5801.81,18,21,03-03-2024,Active
P11922,QCIVD8GS,Nike Mobile 1922,Nike Mobile high quality product,Electronics,Mobile,Electronics,Nike,M-1789,Blue,L,5.98,Piece,S595,Supplier_12,USA,1011.25,1120.29,1066.52,5,166,31-07-2025,Active
P11923,F3CWYLW6,Puma Women 1923,Puma Women high quality product,Clothing,Women,FMCG,Puma,M-4988,Black,L,8.34,Piece,S124,Supplier_29,Germany,2703.14,3960.61,3128.19,5,123,01-10-2024,Active
P11924,5CU79FWP,Apple Mobile 1924,Apple Mobile high quality product,Electronics,Mobile,FMCG,Apple,M-8013,Black,S,6.52,Piece,S392,Supplier_32,India,4117.26,4996.4,4785.61,18,56,19-10-2024,Active
P11925,0M0ZP1NW,Apple Snacks 1925,Apple Snacks high quality product,Grocery,Snacks,Fashion,Apple,M-7346,Green,M,9.39,Piece,S405,Supplier_43,USA,2432.15,3098.35,3142.38,18,102,08-03-2025,Active
P11926,DO96K7YX,Adidas Snacks 1926,Adidas Snacks high quality product,Grocery,Snacks,Electronics,Adidas,M-6119,Gray,S,6.01,Piece,S117,Supplier_50,China,2718.99,3927.03,2899.26,18,170,28-10-2023,Active
P11927,KWT8DA6R,Puma Laptop 1927,Puma Laptop high quality product,Electronics,Laptop,FMCG,Puma,M-5301,Gray,S,1.06,Piece,S214,Supplier_42,India,1069.05,1361.06,1211.35,12,108,22-11-2025,Active
P11928,OB9M0GYH,Nike Men 1928,Nike Men high quality product,Clothing,Men,FMCG,Nike,M-1193,Gray,NA,3.51,Piece,S441,Supplier_31,India,3434.75,4239.79,3832.82,12,105,17-07-2025,Active
P11929,1W9WC29K,Puma Household 1929,Puma Household high quality product,Grocery,Household,Fashion,Puma,M-7480,Green,XL,7.54,Piece,S325,Supplier_37,India,4192.39,4729.83,4685.87,18,137,15-08-2025,Active
P11930,8C54LIC3,Samsung Snacks 1930,Samsung Snacks high quality product,Grocery,Snacks,Fashion,Samsung,M-3115,Blue,M,3.62,Piece,S434,Supplier_31,India,3212.3,4155.24,3626.75,12,11,16-06-2024,Active
P11931,8HHOED7L,Puma Mobile 1931,Puma Mobile high quality product,Electronics,Mobile,FMCG,Puma,M-3926,White,S,6.03,Piece,S541,Supplier_49,Germany,2565.64,3559.41,2866.81,12,69,17-06-2025,Active
P11932,VP3Z7I6T,Apple Watch 1932,Apple Watch high quality product,Accessories,Watch,Electronics,Apple,M-3491,White,L,4.79,Piece,S219,Supplier_46,USA,2503.78,3288.48,2710.16,18,67,24-05-2024,Active
P11933,JGZ7HQ1J,Nestle Snacks 1933,Nestle Snacks high quality product,Grocery,Snacks,FMCG,Nestle,M-2794,Gray,S,6.89,Piece,S368,Supplier_10,China,2718.8,3283.89,2870.5,5,99,03-11-2025,Active
P11934,HQAPOM1E,Sony Sunglasses 1934,Sony Sunglasses high quality product,Accessories,Sunglasses,Electronics,Sony,M-6716,Blue,NA,9.65,Piece,S526,Supplier_36,Vietnam,1222.5,1812.63,1533.5,18,34,18-02-2024,Active
P11935,TKUP4KSY,Nike Mobile 1935,Nike Mobile high quality product,Electronics,Mobile,Fashion,Nike,M-7904,Black,S,8.51,Piece,S835,Supplier_24,China,2785.15,3397.87,3160.74,18,137,31-10-2023,Active
P11936,5KJDK1H3,Apple Women 1936,Apple Women high quality product,Clothing,Women,FMCG,Apple,M-1100,White,L,9.36,Piece,S867,Supplier_38,Germany,2618.87,3100.8,3239.19,5,168,03-09-2023,Active
P11937,5OR7O88N,Puma Snacks 1937,Puma Snacks high quality product,Grocery,Snacks,FMCG,Puma,M-8391,Red,XL,6.23,Piece,S724,Supplier_14,USA,857.67,956.01,1062.58,12,111,23-07-2025,Active
P11938,DA8U3UR3,Dell Tablet 1938,Dell Tablet high quality product,Electronics,Tablet,Fashion,Dell,M-5382,Blue,NA,5.87,Piece,S511,Supplier_35,USA,823.68,1116.13,930.15,5,30,03-01-2026,Active
P11939,YDOMI8FO,Lenovo Beverages 1939,Lenovo Beverages high quality product,Grocery,Beverages,Electronics,Lenovo,M-2663,Gray,XL,5.19,Piece,S965,Supplier_38,Germany,4041.58,4838.75,4614.09,18,123,09-08-2024,Active
P11940,IA8NHHMR,HP Snacks 1940,HP Snacks high quality product,Grocery,Snacks,Electronics,HP,M-9147,Black,M,5.54,Piece,S675,Supplier_21,Germany,2892.47,4242.92,3172.06,5,58,10-03-2024,Active
P11941,PVPU9TVP,Nestle Sunglasses 1941,Nestle Sunglasses high quality product,Accessories,Sunglasses,Electronics,Nestle,M-9379,Green,L,6.43,Piece,S903,Supplier_9,Germany,1701.94,1976.4,2176.08,18,15,15-09-2024,Active
P11942,M4WN8J5F,Sony Sunglasses 1942,Sony Sunglasses high quality product,Accessories,Sunglasses,Electronics,Sony,M-5239,Green,XL,6.89,Piece,S177,Supplier_29,Germany,4092.04,5277.74,4919.74,18,37,06-05-2025,Active
P11943,K8WM43EC,Dell Accessory 1943,Dell Accessory high quality product,Electronics,Accessory,FMCG,Dell,M-9083,Gray,L,6.44,Piece,S253,Supplier_21,China,4024.8,4766.06,4905.32,12,179,24-04-2024,Active
P11944,FTU5IQMB,Apple Laptop 1944,Apple Laptop high quality product,Electronics,Laptop,Electronics,Apple,M-9644,Black,XL,3.01,Piece,S871,Supplier_16,USA,2742.4,3505.01,2942.28,18,54,23-10-2023,Active
P11945,759OILDP,HP Sunglasses 1945,HP Sunglasses high quality product,Accessories,Sunglasses,Fashion,HP,M-5631,Green,NA,9.61,Piece,S550,Supplier_4,Vietnam,3166.22,3802.04,3891.2,5,102,16-01-2025,Active
P11946,U35CNU79,Nike Beverages 1946,Nike Beverages high quality product,Grocery,Beverages,Electronics,Nike,M-2568,Red,S,3.75,Piece,S741,Supplier_34,India,314.14,347.75,339.44,12,138,16-08-2024,Active
P11947,EXME5VIB,Adidas Women 1947,Adidas Women high quality product,Clothing,Women,Electronics,Adidas,M-2455,Gray,S,4.62,Piece,S210,Supplier_48,India,3217.93,3987.32,4115.47,18,49,02-09-2025,Active
P11948,QXZ77IE1,Samsung Laptop 1948,Samsung Laptop high quality product,Electronics,Laptop,FMCG,Samsung,M-3667,Blue,NA,5.85,Piece,S493,Supplier_14,India,2257.56,3074.87,2733.85,5,43,16-10-2024,Active
P11949,CKU95I1Y,Puma Watch 1949,Puma Watch high quality product,Accessories,Watch,FMCG,Puma,M-5584,Gray,XL,2.44,Piece,S104,Supplier_14,Vietnam,3707.41,4393.33,4023.21,18,157,15-10-2025,Active
P11950,GPQ6W7W9,Sony Snacks 1950,Sony Snacks high quality product,Grocery,Snacks,FMCG,Sony,M-8476,Blue,M,1.46,Piece,S641,Supplier_47,Germany,473.01,568.28,613.23,12,157,25-08-2023,Active
P11951,QJ355VHF,Lenovo Watch 1951,Lenovo Watch high quality product,Accessories,Watch,FMCG,Lenovo,M-1312,Black,XL,8.84,Piece,S144,Supplier_6,Vietnam,206.75,269.07,230.94,18,178,12-04-2024,Active
P11952,5QS2J13Z,Samsung Watch 1952,Samsung Watch high quality product,Accessories,Watch,Electronics,Samsung,M-2767,Black,M,0.98,Piece,S367,Supplier_35,India,4385.04,5671.35,5300.78,12,184,07-10-2023,Active
P11953,4WDBN1QY,Lenovo Snacks 1953,Lenovo Snacks high quality product,Grocery,Snacks,FMCG,Lenovo,M-3125,Black,L,8.63,Piece,S867,Supplier_38,India,3472.98,4594.29,4501.88,12,144,27-12-2025,Active
P11954,Q9LA75RK,Adidas Watch 1954,Adidas Watch high quality product,Accessories,Watch,FMCG,Adidas,M-3580,White,XL,7.7,Piece,S812,Supplier_12,India,3204.48,3716.47,3706.05,12,173,04-03-2024,Active
P11955,LGCQX4VR,Nestle Sunglasses 1955,Nestle Sunglasses high quality product,Accessories,Sunglasses,Fashion,Nestle,M-9693,Green,NA,2.02,Piece,S244,Supplier_12,Germany,673.33,992.51,744.2,12,182,05-09-2024,Active
P11956,1QK1P4C2,Nestle Men 1956,Nestle Men high quality product,Clothing,Men,Fashion,Nestle,M-8528,White,NA,7.59,Piece,S140,Supplier_20,Germany,3182.53,4140.64,3892.96,5,32,20-07-2023,Active
P11957,FJSIE7E4,Adidas Snacks 1957,Adidas Snacks high quality product,Grocery,Snacks,Electronics,Adidas,M-2949,Blue,NA,8.01,Piece,S555,Supplier_44,Germany,330.52,483.82,412.53,18,60,21-04-2024,Active
P11958,2BB9R5Q5,Nike Household 1958,Nike Household high quality product,Grocery,Household,Fashion,Nike,M-3143,White,M,9.8,Piece,S402,Supplier_40,USA,2662.32,3406.26,3196.31,18,77,16-10-2023,Active
P11959,JOOJHKYF,Dell Beverages 1959,Dell Beverages high quality product,Grocery,Beverages,Fashion,Dell,M-5013,Green,XL,1.77,Piece,S273,Supplier_8,India,3435.91,4326.98,4124.15,18,154,09-12-2025,Active
P11960,PBUQB77S,Lenovo Watch 1960,Lenovo Watch high quality product,Accessories,Watch,Electronics,Lenovo,M-3081,Blue,M,2.51,Piece,S962,Supplier_23,Vietnam,3317.58,4975.79,4261.39,12,34,18-03-2024,Active
P11961,E2ZCF3VK,Nike Laptop 1961,Nike Laptop high quality product,Electronics,Laptop,Fashion,Nike,M-4486,Blue,S,2.12,Piece,S630,Supplier_44,India,3722.56,4517.11,4739.96,18,142,13-12-2025,Active
P11962,03OFFYZK,Nike Accessory 1962,Nike Accessory high quality product,Electronics,Accessory,Fashion,Nike,M-6043,Red,NA,7.05,Piece,S885,Supplier_27,India,4719.37,5334.48,5502.63,5,119,14-10-2025,Active
P11963,ZJWRT69I,Nike Bag 1963,Nike Bag high quality product,Accessories,Bag,FMCG,Nike,M-1135,Gray,XL,2.08,Piece,S128,Supplier_22,China,3365.11,4178.23,3750.3,12,186,04-06-2023,Active
P11964,AUAM2M51,Dell Snacks 1964,Dell Snacks high quality product,Grocery,Snacks,Electronics,Dell,M-8030,Green,NA,0.98,Piece,S242,Supplier_17,USA,1571.73,1975.52,1792.02,18,27,30-12-2023,Active
P11965,OYTOIH01,Dell Laptop 1965,Dell Laptop high quality product,Electronics,Laptop,Electronics,Dell,M-7227,Black,L,7.49,Piece,S955,Supplier_10,Vietnam,394.6,537.57,451.97,12,121,25-08-2024,Active
P11966,HTO3EKHU,Lenovo Snacks 1966,Lenovo Snacks high quality product,Grocery,Snacks,FMCG,Lenovo,M-9040,Black,NA,9.44,Piece,S449,Supplier_39,USA,4131.96,6068.44,4479.52,12,61,30-06-2024,Active
P11967,WIOK57NC,Sony Men 1967,Sony Men high quality product,Clothing,Men,Electronics,Sony,M-2141,Green,XL,4.07,Piece,S165,Supplier_18,China,1033.63,1309.05,1268.82,18,182,02-07-2025,Active
P11968,EUAB8QQK,Nike Women 1968,Nike Women high quality product,Clothing,Women,Fashion,Nike,M-1405,Red,XL,8.62,Piece,S728,Supplier_43,USA,4559.26,6619.49,5233.01,18,43,28-10-2023,Active
P11969,1CC7OVG6,Nike Sunglasses 1969,Nike Sunglasses high quality product,Accessories,Sunglasses,FMCG,Nike,M-8630,Red,XL,6.02,Piece,S210,Supplier_43,India,2424.74,3010.83,3065.45,12,199,09-12-2025,Active
P11970,FW4FZU2O,Samsung Kids 1970,Samsung Kids high quality product,Clothing,Kids,Electronics,Samsung,M-7790,Black,M,4.96,Piece,S403,Supplier_21,India,2506.88,3403.86,2645.09,12,140,13-03-2025,Active
P11971,Y6ENEYO9,Nestle Watch 1971,Nestle Watch high quality product,Accessories,Watch,Fashion,Nestle,M-8710,Blue,XL,2.96,Piece,S308,Supplier_28,USA,3877.05,5625.9,5024.23,12,188,06-07-2024,Active
P11972,00PPVX12,Puma Tablet 1972,Puma Tablet high quality product,Electronics,Tablet,FMCG,Puma,M-8581,Blue,S,9.77,Piece,S951,Supplier_49,Germany,4876.61,6327.05,6065.45,18,15,15-04-2025,Active
P11973,D9HCA8Z0,HP Accessory 1973,HP Accessory high quality product,Electronics,Accessory,FMCG,HP,M-6885,Blue,S,5.34,Piece,S864,Supplier_37,India,3919.51,5806.82,4543.23,5,107,16-10-2023,Active
P11974,4CYWYJ0Z,Apple Household 1974,Apple Household high quality product,Grocery,Household,Fashion,Apple,M-6876,Blue,XL,1.75,Piece,S991,Supplier_15,Vietnam,4218.53,5113.32,4779.51,18,38,22-08-2023,Active
P11975,YIMEPQWT,Apple Women 1975,Apple Women high quality product,Clothing,Women,Electronics,Apple,M-2156,Black,L,9.32,Piece,S125,Supplier_30,Vietnam,4207.24,5180.21,4752.69,5,156,29-05-2025,Active
P11976,5ESI4HD7,Lenovo Bag 1976,Lenovo Bag high quality product,Accessories,Bag,Electronics,Lenovo,M-2113,White,L,7.34,Piece,S631,Supplier_46,China,4400.81,6280.93,4842.77,12,16,24-01-2025,Active
P11977,BPXX7SOU,Dell Beverages 1977,Dell Beverages high quality product,Grocery,Beverages,Fashion,Dell,M-9798,Gray,NA,5.16,Piece,S937,Supplier_8,China,2895.93,3345.32,3297.74,12,181,12-01-2025,Active
