StoreID,StoreCode,StoreName,StoreType,StoreFormat,AddressLine1,AddressLine2,City,StateProvince,PostalCode,Country,Region,Latitude,Longitude,StoreManager,ManagerEmail,ManagerPhone,StoreSizeSqFt,NumberOfEmployees,OpeningDate,ClosingDate,IsFranchise,StoreStatus,TargetRevenue
1274,SRC-1274,SRC London Store 1274,Flagship,Small,925 Main Street,,London,England,82863,UK,Europe,60.191447,172.689354,Manager 1274,manager1274@srcstores.com,-7199679,23296,185,26-01-2010,,TRUE,Closed,17355980.71
1275,SRC-1275,SRC Seattle Store 1275,Mall,Small,810 Main Street,,Seattle,WA,92790,USA,North America,24.635056,-90.18942,Manager 1275,manager1275@srcstores.com,-8054480,43811,11,21-05-2016,,TRUE,Active,17226869.21
1276,SRC-1276,SRC London Store 1276,Flagship,Medium,733 Main Street,,London,England,60254,UK,Europe,23.936302,-52.096426,Manager 1276,manager1276@srcstores.com,-9111434,17439,225,22-04-2015,,TRUE,Renovation,4858457.78
1277,SRC-1277,SRC Mumbai Store 1277,Outlet,Medium,774 Main Street,,Mumbai,Maharashtra,63135,India,Asia,74.666288,-81.373799,Manager 1277,manager1277@srcstores.com,-7640631,45145,149,01-03-2012,,TRUE,Closed,18274091.5
1278,SRC-1278,SRC New York Store 1278,Flagship,Large,328 Main Street,,New York,NY,39115,USA,North America,77.876051,66.740878,Manager 1278,manager1278@srcstores.com,-9439488,6857,182,30-03-2020,,TRUE,Active,9444591.6
1279,SRC-1279,SRC Berlin Store 1279,Outlet,Large,68 Main Street,,Berlin,Berlin,10572,Germany,Europe,-81.142958,-95.565181,Manager 1279,manager1279@srcstores.com,-6849235,23066,168,02-06-2013,,TRUE,Renovation,1851559.28
1280,SRC-1280,SRC Shanghai Store 1280,Flagship,Large,318 Main Street,,Shanghai,Shanghai,79538,China,Asia,-73.225141,-159.40906,Manager 1280,manager1280@srcstores.com,-5477734,21699,110,26-06-2012,,FALSE,Active,6408612.56
1281,SRC-1281,SRC Hanoi Store 1281,Mall,Small,184 Main Street,,Hanoi,Hanoi,11899,Vietnam,Asia,77.427345,-87.985131,Manager 1281,manager1281@srcstores.com,-1059748,43254,77,06-07-2012,,FALSE,Active,13592125.25
1282,SRC-1282,SRC Berlin Store 1282,Flagship,Large,405 Main Street,,Berlin,Berlin,33908,Germany,Europe,10.649557,-122.132649,Manager 1282,manager1282@srcstores.com,-1518005,45284,63,05-02-2011,,FALSE,Renovation,7105260.67
1283,SRC-1283,SRC Mumbai Store 1283,Mall,Large,646 Main Street,,Mumbai,Maharashtra,45012,India,Asia,83.374976,-132.035928,Manager 1283,manager1283@srcstores.com,-8320283,40609,114,04-04-2012,,FALSE,Active,10562498.47
1284,SRC-1284,SRC Shanghai Store 1284,Mall,Medium,583 Main Street,,Shanghai,Shanghai,75350,China,Asia,64.130485,130.356574,Manager 1284,manager1284@srcstores.com,-7759980,18895,56,06-04-2019,,TRUE,Active,12913811.69
1285,SRC-1285,SRC Mumbai Store 1285,Outlet,Small,439 Main Street,,Mumbai,Maharashtra,15179,India,Asia,60.235861,-166.775302,Manager 1285,manager1285@srcstores.com,-2591911,21816,220,11-08-2011,,TRUE,Renovation,2033167.64
1286,SRC-1286,SRC Mumbai Store 1286,Flagship,Small,974 Main Street,,Mumbai,Maharashtra,94472,India,Asia,-81.893505,144.101124,Manager 1286,manager1286@srcstores.com,-5697287,47175,299,19-04-2012,,FALSE,Renovation,15319618.99
1287,SRC-1287,SRC Chicago Store 1287,Mall,Small,607 Main Street,,Chicago,IL,37488,USA,North America,-67.157936,88.910627,Manager 1287,manager1287@srcstores.com,-7428469,11942,253,14-04-2019,23-04-2022,TRUE,Active,3774636.05
1288,SRC-1288,SRC San Francisco Store 1288,Flagship,Medium,388 Main Street,,San Francisco,CA,90779,USA,North America,-56.550922,125.797053,Manager 1288,manager1288@srcstores.com,-6001796,2347,32,27-02-2014,,FALSE,Active,2530640.15
1289,SRC-1289,SRC Mumbai Store 1289,Outlet,Medium,510 Main Street,,Mumbai,Maharashtra,44807,India,Asia,61.977933,-8.562892,Manager 1289,manager1289@srcstores.com,-3888103,27823,207,14-04-2018,,TRUE,Active,6951759.49
1290,SRC-1290,SRC Berlin Store 1290,Outlet,Large,202 Main Street,,Berlin,Berlin,13542,Germany,Europe,-75.456512,53.457313,Manager 1290,manager1290@srcstores.com,-2626133,40774,76,09-01-2019,,TRUE,Closed,4472296.95
1291,SRC-1291,SRC Pune Store 1291,Mall,Large,610 Main Street,,Pune,Maharashtra,14281,India,Asia,-56.12782,79.998755,Manager 1291,manager1291@srcstores.com,-9431448,38405,84,29-02-2020,,FALSE,Active,8793982.38
1292,SRC-1292,SRC New York Store 1292,Outlet,Small,765 Main Street,,New York,NY,88331,USA,North America,73.55901,43.291696,Manager 1292,manager1292@srcstores.com,-8729142,35967,17,21-01-2016,,TRUE,Renovation,2861919.55
1293,SRC-1293,SRC New York Store 1293,Mall,Large,216 Main Street,,New York,NY,57846,USA,North America,64.651117,48.433482,Manager 1293,manager1293@srcstores.com,-3812074,35760,247,31-01-2015,,FALSE,Closed,17120328.2
1294,SRC-1294,SRC San Francisco Store 1294,Outlet,Medium,639 Main Street,,San Francisco,CA,70362,USA,North America,7.449842,131.464129,Manager 1294,manager1294@srcstores.com,-7068598,7908,271,14-08-2018,,FALSE,Active,3012301.77
1295,SRC-1295,SRC Hanoi Store 1295,Outlet,Medium,690 Main Street,,Hanoi,Hanoi,25462,Vietnam,Asia,-83.133826,166.095777,Manager 1295,manager1295@srcstores.com,-5952842,23164,32,26-05-2011,20-07-2016,FALSE,Active,10334837.44
1296,SRC-1296,SRC San Francisco Store 1296,Retail,Medium,679 Main Street,,San Francisco,CA,41269,USA,North America,-81.882754,150.064683,Manager 1296,manager1296@srcstores.com,-2629686,36544,185,02-01-2019,,TRUE,Active,5761298.05
1297,SRC-1297,SRC London Store 1297,Outlet,Small,129 Main Street,,London,England,90054,UK,Europe,-65.957475,1.766258,Manager 1297,manager1297@srcstores.com,-9120943,34616,165,10-02-2012,,FALSE,Closed,10928505.38
1298,SRC-1298,SRC Berlin Store 1298,Flagship,Small,446 Main Street,,Berlin,Berlin,12986,Germany,Europe,-5.579672,64.335618,Manager 1298,manager1298@srcstores.com,-3751422,42760,252,18-05-2017,,FALSE,Active,5512783.67
1299,SRC-1299,SRC San Francisco Store 1299,Retail,Medium,749 Main Street,,San Francisco,CA,76661,USA,North America,29.754333,-140.57535,Manager 1299,manager1299@srcstores.com,-5527739,11146,196,27-08-2018,,TRUE,Active,2706717.85
1300,SRC-1300,SRC Berlin Store 1300,Flagship,Medium,110 Main Street,,Berlin,Berlin,14428,Germany,Europe,-43.150534,68.887488,Manager 1300,manager1300@srcstores.com,-1552817,44672,195,10-06-2014,,FALSE,Active,1865328.18
1301,SRC-1301,SRC London Store 1301,Retail,Medium,935 Main Street,,London,England,60552,UK,Europe,-58.384623,-144.935463,Manager 1301,manager1301@srcstores.com,-3216633,32952,191,22-02-2015,,FALSE,Renovation,10918966.98
1302,SRC-1302,SRC Seattle Store 1302,Outlet,Small,418 Main Street,,Seattle,WA,74176,USA,North America,-1.821387,-29.368837,Manager 1302,manager1302@srcstores.com,-5571714,21181,83,26-09-2015,24-01-2019,TRUE,Active,3875533.4
1303,SRC-1303,SRC Shanghai Store 1303,Flagship,Medium,387 Main Street,,Shanghai,Shanghai,93942,China,Asia,74.434137,-36.686438,Manager 1303,manager1303@srcstores.com,-6625576,31248,264,30-04-2010,20-04-2013,TRUE,Active,18876408.39
1304,SRC-1304,SRC Shanghai Store 1304,Flagship,Small,216 Main Street,,Shanghai,Shanghai,84522,China,Asia,57.236343,163.25891,Manager 1304,manager1304@srcstores.com,-5016325,15692,135,27-02-2014,,TRUE,Renovation,14335806.1
1305,SRC-1305,SRC Pune Store 1305,Outlet,Medium,441 Main Street,,Pune,Maharashtra,88302,India,Asia,65.342633,-158.302065,Manager 1305,manager1305@srcstores.com,-9038193,45423,269,30-07-2019,,TRUE,Active,8985723.19
1306,SRC-1306,SRC London Store 1306,Retail,Small,639 Main Street,,London,England,17097,UK,Europe,67.478685,-10.234476,Manager 1306,manager1306@srcstores.com,-6418700,20886,241,06-09-2015,,FALSE,Active,3025446.13
1307,SRC-1307,SRC Pune Store 1307,Mall,Medium,256 Main Street,,Pune,Maharashtra,10090,India,Asia,86.77124,156.659997,Manager 1307,manager1307@srcstores.com,-7429295,13526,111,27-08-2016,,TRUE,Active,11012318.12
1308,SRC-1308,SRC New York Store 1308,Outlet,Small,26 Main Street,,New York,NY,63355,USA,North America,36.81946,-44.415243,Manager 1308,manager1308@srcstores.com,-5447117,3003,138,23-06-2017,,TRUE,Renovation,16192859.14
1309,SRC-1309,SRC Mumbai Store 1309,Flagship,Medium,991 Main Street,,Mumbai,Maharashtra,80013,India,Asia,62.462569,31.480561,Manager 1309,manager1309@srcstores.com,-6391780,2003,43,23-01-2018,,TRUE,Active,4638221.06
1310,SRC-1310,SRC New York Store 1310,Retail,Large,366 Main Street,,New York,NY,99541,USA,North America,80.177001,-81.000856,Manager 1310,manager1310@srcstores.com,-3613280,19169,297,21-08-2013,15-09-2015,FALSE,Active,11151817.41
1311,SRC-1311,SRC Shanghai Store 1311,Flagship,Large,859 Main Street,,Shanghai,Shanghai,51397,China,Asia,-86.425582,-3.560903,Manager 1311,manager1311@srcstores.com,-5318109,46485,84,07-12-2013,,TRUE,Renovation,9942149.44
1312,SRC-1312,SRC London Store 1312,Mall,Small,668 Main Street,,London,England,54385,UK,Europe,25.77679,-137.66799,Manager 1312,manager1312@srcstores.com,-8656770,22355,148,25-08-2018,,TRUE,Active,8748754.99
1313,SRC-1313,SRC Seattle Store 1313,Outlet,Medium,846 Main Street,,Seattle,WA,89516,USA,North America,33.061851,171.078584,Manager 1313,manager1313@srcstores.com,-2245992,35675,90,01-12-2012,,TRUE,Closed,19433875.33
1314,SRC-1314,SRC Hanoi Store 1314,Flagship,Large,983 Main Street,,Hanoi,Hanoi,36760,Vietnam,Asia,32.353506,33.456274,Manager 1314,manager1314@srcstores.com,-5775654,47249,241,10-11-2016,,FALSE,Active,8323206.4
1315,SRC-1315,SRC Hanoi Store 1315,Retail,Small,177 Main Street,,Hanoi,Hanoi,94841,Vietnam,Asia,27.756954,-53.505144,Manager 1315,manager1315@srcstores.com,-7321336,33173,204,01-04-2020,,FALSE,Active,18520721.88
1316,SRC-1316,SRC San Francisco Store 1316,Outlet,Large,730 Main Street,,San Francisco,CA,60362,USA,North America,14.514661,-95.191932,Manager 1316,manager1316@srcstores.com,-2452593,32224,283,10-06-2011,10-09-2015,TRUE,Renovation,9313338.3
1317,SRC-1317,SRC Hanoi Store 1317,Flagship,Medium,215 Main Street,,Hanoi,Hanoi,85093,Vietnam,Asia,35.587932,-43.817132,Manager 1317,manager1317@srcstores.com,-9559435,25385,264,27-07-2017,,FALSE,Closed,19741141.59
1318,SRC-1318,SRC San Francisco Store 1318,Outlet,Large,843 Main Street,,San Francisco,CA,94959,USA,North America,65.896854,-141.033319,Manager 1318,manager1318@srcstores.com,-3293515,30335,125,24-08-2010,05-09-2015,TRUE,Renovation,13442371.87
1319,SRC-1319,SRC London Store 1319,Flagship,Medium,206 Main Street,,London,England,22748,UK,Europe,31.782345,26.124065,Manager 1319,manager1319@srcstores.com,-5363422,44224,79,07-10-2017,,FALSE,Active,2860730.44
1320,SRC-1320,SRC Hanoi Store 1320,Outlet,Large,43 Main Street,,Hanoi,Hanoi,37476,Vietnam,Asia,1.645434,8.887009,Manager 1320,manager1320@srcstores.com,-4985632,45323,111,13-12-2013,30-11-2017,FALSE,Active,9360281.03
1321,SRC-1321,SRC Shanghai Store 1321,Mall,Large,673 Main Street,,Shanghai,Shanghai,60438,China,Asia,-72.239524,-75.534276,Manager 1321,manager1321@srcstores.com,-4214471,40041,117,03-01-2011,06-04-2016,TRUE,Closed,7612337.13
1322,SRC-1322,SRC Berlin Store 1322,Flagship,Small,455 Main Street,,Berlin,Berlin,86949,Germany,Europe,-19.243035,-87.81536,Manager 1322,manager1322@srcstores.com,-1042724,37750,42,24-07-2016,,TRUE,Closed,7155520.32
1323,SRC-1323,SRC Hanoi Store 1323,Outlet,Large,112 Main Street,,Hanoi,Hanoi,62384,Vietnam,Asia,-83.810621,-126.460989,Manager 1323,manager1323@srcstores.com,-7155461,27944,65,07-01-2019,,TRUE,Closed,11341801.22
1324,SRC-1324,SRC Chicago Store 1324,Retail,Small,464 Main Street,,Chicago,IL,73941,USA,North America,85.104776,88.493942,Manager 1324,manager1324@srcstores.com,-6670925,45525,127,21-11-2015,25-09-2017,FALSE,Active,8773830.71
1325,SRC-1325,SRC Berlin Store 1325,Retail,Large,881 Main Street,,Berlin,Berlin,44274,Germany,Europe,-57.551174,-107.012779,Manager 1325,manager1325@srcstores.com,-3950553,36776,164,23-11-2013,,FALSE,Active,2496388.98
1326,SRC-1326,SRC Shanghai Store 1326,Mall,Small,658 Main Street,,Shanghai,Shanghai,18617,China,Asia,0.02844,155.424757,Manager 1326,manager1326@srcstores.com,-8302749,47807,255,22-12-2012,,TRUE,Active,3371277.95
1327,SRC-1327,SRC Mumbai Store 1327,Flagship,Small,202 Main Street,,Mumbai,Maharashtra,62020,India,Asia,-22.836598,31.555289,Manager 1327,manager1327@srcstores.com,-2605605,44538,29,07-05-2014,,TRUE,Active,19181213.03
1328,SRC-1328,SRC Hanoi Store 1328,Flagship,Small,595 Main Street,,Hanoi,Hanoi,39717,Vietnam,Asia,-33.260849,70.114906,Manager 1328,manager1328@srcstores.com,-8131800,8346,105,30-07-2014,,TRUE,Active,16494138.82
1329,SRC-1329,SRC Pune Store 1329,Mall,Small,76 Main Street,,Pune,Maharashtra,90210,India,Asia,-83.36539,-177.962463,Manager 1329,manager1329@srcstores.com,-6538540,32147,91,15-03-2020,,TRUE,Active,15697865.84
1330,SRC-1330,SRC Chicago Store 1330,Mall,Large,722 Main Street,,Chicago,IL,48509,USA,North America,-56.818399,-11.901807,Manager 1330,manager1330@srcstores.com,-2248485,3361,135,02-11-2010,,TRUE,Active,6384025.78
1331,SRC-1331,SRC Chicago Store 1331,Retail,Medium,57 Main Street,,Chicago,IL,75598,USA,North America,61.28349,-92.268296,Manager 1331,manager1331@srcstores.com,-7505973,24879,202,11-01-2015,,FALSE,Active,10921338.3
1332,SRC-1332,SRC New York Store 1332,Outlet,Small,212 Main Street,,New York,NY,15408,USA,North America,-4.996903,-64.21775,Manager 1332,manager1332@srcstores.com,-5527785,23282,224,12-06-2015,,TRUE,Renovation,18825396.14
1333,SRC-1333,SRC New York Store 1333,Retail,Medium,711 Main Street,,New York,NY,64480,USA,North America,84.958464,-127.386021,Manager 1333,manager1333@srcstores.com,-4627208,29005,250,26-02-2014,,TRUE,Active,9314760.98
1334,SRC-1334,SRC New York Store 1334,Outlet,Small,788 Main Street,,New York,NY,84566,USA,North America,-39.290434,140.759907,Manager 1334,manager1334@srcstores.com,-2924701,23962,142,09-08-2015,,FALSE,Active,15818930.41
1335,SRC-1335,SRC Mumbai Store 1335,Retail,Large,450 Main Street,,Mumbai,Maharashtra,24182,India,Asia,-86.56888,-169.673453,Manager 1335,manager1335@srcstores.com,-1567643,25196,13,19-08-2013,,TRUE,Closed,11401561.2
1336,SRC-1336,SRC San Francisco Store 1336,Mall,Small,289 Main Street,,San Francisco,CA,79460,USA,North America,-49.836683,24.730631,Manager 1336,manager1336@srcstores.com,-2899767,3017,11,01-03-2017,,FALSE,Active,13817942.48
1337,SRC-1337,SRC Hanoi Store 1337,Retail,Medium,792 Main Street,,Hanoi,Hanoi,71429,Vietnam,Asia,75.217391,158.392435,Manager 1337,manager1337@srcstores.com,-8940181,11655,122,22-03-2018,,TRUE,Closed,4626125.39
1338,SRC-1338,SRC Seattle Store 1338,Outlet,Small,236 Main Street,,Seattle,WA,63711,USA,North America,-88.542823,147.762795,Manager 1338,manager1338@srcstores.com,-5744166,34843,147,31-03-2016,,TRUE,Closed,9412657.67
1339,SRC-1339,SRC Seattle Store 1339,Mall,Medium,607 Main Street,,Seattle,WA,90385,USA,North America,39.119398,-77.519233,Manager 1339,manager1339@srcstores.com,-6509399,39445,257,08-03-2020,,FALSE,Active,4636070.88
1340,SRC-1340,SRC Berlin Store 1340,Outlet,Small,950 Main Street,,Berlin,Berlin,83821,Germany,Europe,-23.101793,-120.067617,Manager 1340,manager1340@srcstores.com,-4456997,44719,96,05-01-2018,,TRUE,Renovation,2440947.58
1341,SRC-1341,SRC New York Store 1341,Flagship,Medium,279 Main Street,,New York,NY,19936,USA,North America,77.393837,-56.108878,Manager 1341,manager1341@srcstores.com,-9050216,32347,251,26-10-2018,,FALSE,Active,5149790.76
1342,SRC-1342,SRC Hanoi Store 1342,Flagship,Small,744 Main Street,,Hanoi,Hanoi,75991,Vietnam,Asia,57.893949,-34.054384,Manager 1342,manager1342@srcstores.com,-4704120,47575,183,18-06-2016,26-04-2018,FALSE,Closed,6941133.8
1343,SRC-1343,SRC San Francisco Store 1343,Retail,Medium,483 Main Street,,San Francisco,CA,36884,USA,North America,-9.13215,-48.45651,Manager 1343,manager1343@srcstores.com,-2499418,33367,251,21-12-2014,,TRUE,Active,2849230.81
1344,SRC-1344,SRC Hanoi Store 1344,Mall,Large,63 Main Street,,Hanoi,Hanoi,61199,Vietnam,Asia,-30.412827,104.059991,Manager 1344,manager1344@srcstores.com,-1094564,42254,234,02-08-2012,,TRUE,Active,4652488.18
1345,SRC-1345,SRC Shanghai Store 1345,Retail,Medium,472 Main Street,,Shanghai,Shanghai,77321,China,Asia,-80.630807,171.641949,Manager 1345,manager1345@srcstores.com,-5233205,45865,137,08-10-2016,,TRUE,Closed,11816316.64
1346,SRC-1346,SRC San Francisco Store 1346,Flagship,Small,762 Main Street,,San Francisco,CA,57593,USA,North America,-28.138528,-26.884272,Manager 1346,manager1346@srcstores.com,-1031737,37643,190,13-01-2012,,TRUE,Active,10889290.48
1347,SRC-1347,SRC San Francisco Store 1347,Retail,Large,579 Main Street,,San Francisco,CA,98265,USA,North America,39.868631,-51.210743,Manager 1347,manager1347@srcstores.com,-8306462,26485,199,12-09-2016,,FALSE,Renovation,4887353.48
1348,SRC-1348,SRC Hanoi Store 1348,Retail,Small,470 Main Street,,Hanoi,Hanoi,32556,Vietnam,Asia,80.508138,64.43957,Manager 1348,manager1348@srcstores.com,-7086143,10777,258,05-10-2020,,FALSE,Active,17252808.06
1349,SRC-1349,SRC Chicago Store 1349,Outlet,Small,541 Main Street,,Chicago,IL,60118,USA,North America,-89.134827,-56.14521,Manager 1349,manager1349@srcstores.com,-3813778,26302,123,09-12-2010,,TRUE,Closed,18710381.15
1350,SRC-1350,SRC Hanoi Store 1350,Mall,Small,309 Main Street,,Hanoi,Hanoi,17398,Vietnam,Asia,7.498167,34.42694,Manager 1350,manager1350@srcstores.com,-5873549,7046,93,23-01-2014,,FALSE,Active,13084765.51
1351,SRC-1351,SRC Seattle Store 1351,Outlet,Large,10 Main Street,,Seattle,WA,12117,USA,North America,-81.058589,-124.241298,Manager 1351,manager1351@srcstores.com,-9553105,4118,106,08-07-2018,,FALSE,Active,2811228.22
1352,SRC-1352,SRC Hanoi Store 1352,Retail,Medium,958 Main Street,,Hanoi,Hanoi,66613,Vietnam,Asia,-63.56842,14.189274,Manager 1352,manager1352@srcstores.com,-7009591,39424,187,27-08-2017,23-07-2019,TRUE,Active,18775341.09
1353,SRC-1353,SRC New York Store 1353,Flagship,Small,253 Main Street,,New York,NY,92416,USA,North America,21.56031,77.183788,Manager 1353,manager1353@srcstores.com,-5989069,47994,185,09-03-2012,,TRUE,Renovation,18782480.98
1354,SRC-1354,SRC Mumbai Store 1354,Flagship,Small,223 Main Street,,Mumbai,Maharashtra,44495,India,Asia,-26.523392,149.031325,Manager 1354,manager1354@srcstores.com,-4612611,46694,261,04-01-2014,,TRUE,Closed,3488479.32
1355,SRC-1355,SRC Seattle Store 1355,Retail,Large,99 Main Street,,Seattle,WA,14729,USA,North America,-60.145905,19.119584,Manager 1355,manager1355@srcstores.com,-7646416,49949,275,05-08-2019,,FALSE,Active,2656583.71
1356,SRC-1356,SRC Mumbai Store 1356,Mall,Small,217 Main Street,,Mumbai,Maharashtra,55818,India,Asia,-53.718999,-147.266153,Manager 1356,manager1356@srcstores.com,-6911561,44170,186,20-09-2019,,TRUE,Closed,19517498.17
1357,SRC-1357,SRC Shanghai Store 1357,Outlet,Large,486 Main Street,,Shanghai,Shanghai,68169,China,Asia,65.172499,18.920544,Manager 1357,manager1357@srcstores.com,-3413818,19675,44,16-10-2019,21-05-2024,TRUE,Active,15095678.58
1358,SRC-1358,SRC Pune Store 1358,Flagship,Small,640 Main Street,,Pune,Maharashtra,27873,India,Asia,86.377355,-13.357853,Manager 1358,manager1358@srcstores.com,-7773234,27168,180,28-04-2015,20-02-2019,TRUE,Closed,4629562.86
1359,SRC-1359,SRC Mumbai Store 1359,Flagship,Small,75 Main Street,,Mumbai,Maharashtra,64791,India,Asia,-54.089564,131.964189,Manager 1359,manager1359@srcstores.com,-1963921,40072,117,28-08-2018,,TRUE,Active,5805771.12
1360,SRC-1360,SRC Pune Store 1360,Mall,Medium,28 Main Street,,Pune,Maharashtra,56994,India,Asia,59.580387,-80.448751,Manager 1360,manager1360@srcstores.com,-4352949,47234,21,24-08-2011,,FALSE,Active,12499015
1361,SRC-1361,SRC Mumbai Store 1361,Outlet,Large,856 Main Street,,Mumbai,Maharashtra,68685,India,Asia,-6.994051,136.040367,Manager 1361,manager1361@srcstores.com,-5368605,42946,185,31-08-2010,,TRUE,Active,10325888.63
1362,SRC-1362,SRC Chicago Store 1362,Retail,Small,148 Main Street,,Chicago,IL,16444,USA,North America,65.505925,-113.796075,Manager 1362,manager1362@srcstores.com,-9837704,46439,223,13-07-2012,,TRUE,Renovation,11955336.3
1363,SRC-1363,SRC Seattle Store 1363,Retail,Medium,696 Main Street,,Seattle,WA,31749,USA,North America,62.726819,-102.036074,Manager 1363,manager1363@srcstores.com,-6891522,16871,253,19-11-2011,,FALSE,Active,9685588.17
1364,SRC-1364,SRC Shanghai Store 1364,Outlet,Small,250 Main Street,,Shanghai,Shanghai,90964,China,Asia,-29.916769,-66.896127,Manager 1364,manager1364@srcstores.com,-2845163,20204,278,30-06-2020,,FALSE,Active,14233863.62
